city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
katowice,blockOfFlats,38.5,2.0,2.0,4.0,,50.2226496,18.9749419,5.17,8.0,0.238,0.663,1.224,0.254,0.289,3.966,0.363,condominium,no,no,no,no,yes,230000
katowice,apartmentBuilding,55.0,3.0,,6.0,2022.0,50.24431245,19.01236334,1.75,1.0,0.851,0.662,1.116,0.589,0.899,0.771,0.16,condominium,yes,no,yes,no,no,675000
katowice,tenement,104.0,3.0,3.0,4.0,,50.25785173,19.03239727,0.92,42.0,0.245,0.07,0.442,0.374,0.081,0.374,0.432,condominium,no,no,Other,no,no,550000
katowice,tenement,51.3,2.0,3.0,3.0,1930.0,50.2675,18.9806,2.92,3.0,0.444,0.789,0.87,0.381,0.831,2.17,0.464,condominium,yes,no,no,no,yes,294900
katowice,blockOfFlats,46.84,3.0,,4.0,1970.0,50.2329837,18.9731064,4.42,13.0,0.243,0.307,0.269,0.341,0.373,3.105,0.212,condominium,no,no,no,no,yes,269000
katowice,apartmentBuilding,41.0,2.0,,4.0,2023.0,50.2757244,19.0227962,1.84,7.0,0.37,0.491,0.2,0.316,0.51,0.87,0.083,condominium,no,no,Other,no,no,379984
katowice,tenement,84.9,3.0,2.0,3.0,,50.2596,19.0247,0.36,90.0,0.037,0.031,0.358,0.313,0.087,0.183,0.244,condominium,no,no,no,no,yes,660000
katowice,tenement,46.94,2.0,1.0,4.0,,50.2595652488618,19.0164143947098,0.23,71.0,0.114,0.055,0.026,0.456,0.022,0.13,0.056,condominium,no,yes,no,yes,no,430000
katowice,Other,87.0,3.0,,,,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,condominium,no,no,Other,no,no,360000
katowice,Other,46.84,3.0,,,,50.2262338,18.969967,5.1,14.0,0.099,0.479,0.794,0.246,0.086,3.827,0.153,condominium,yes,no,Other,no,no,259000
katowice,tenement,30.0,1.0,,3.0,,50.2595,19.0163,0.24,70.0,0.104,0.063,0.02,0.467,0.014,0.14,0.052,condominium,no,no,no,no,no,255000
katowice,apartmentBuilding,43.1,2.0,,7.0,2017.0,50.2414,19.0273,2.07,2.0,0.837,0.606,0.778,0.853,0.297,1.201,0.691,condominium,no,no,yes,yes,no,499000
katowice,Other,123.0,4.0,1.0,1.0,,50.2268,18.9402,6.71,2.0,0.376,0.96,1.215,0.894,0.42,,0.764,condominium,yes,yes,no,no,yes,950000
katowice,tenement,25.2,1.0,4.0,4.0,,50.28824565,18.97349932,4.59,5.0,0.57,0.931,0.544,0.701,0.326,1.496,0.467,condominium,no,no,Other,no,no,249480
katowice,tenement,25.0,1.0,4.0,4.0,,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,condominium,no,no,Other,no,no,247500
katowice,tenement,45.0,2.0,,4.0,1922.0,50.2514,19.022,0.9,31.0,0.156,0.201,0.325,0.03,0.074,0.323,0.19,condominium,no,no,no,no,no,350000
katowice,apartmentBuilding,45.2,2.0,2.0,7.0,2020.0,50.2399086,18.9805823,3.52,1.0,0.702,0.525,0.753,0.447,0.545,2.181,0.854,condominium,no,yes,yes,no,no,429000
katowice,tenement,95.0,5.0,2.0,4.0,,50.2759,19.0694,3.99,11.0,0.279,1.727,0.092,0.15,0.078,0.625,0.146,condominium,no,yes,no,no,no,590000
katowice,blockOfFlats,43.0,2.0,3.0,3.0,1948.0,50.26204037,19.00494865,1.09,17.0,0.369,0.436,0.141,0.395,0.103,0.405,0.637,cooperative,no,no,no,no,no,235000
katowice,apartmentBuilding,51.72,3.0,,6.0,,50.248037,19.040004,1.92,11.0,0.332,0.409,0.557,0.374,0.155,1.539,0.533,condominium,yes,no,yes,no,no,590000
katowice,Other,144.66,6.0,2.0,10.0,2008.0,50.27691775,19.02697713,2.02,4.0,0.674,0.319,0.362,0.527,0.548,0.883,0.391,condominium,no,no,yes,no,no,890000
katowice,Other,38.0,2.0,7.0,7.0,1970.0,50.2057067,18.98845952,6.36,0.0,2.27,2.315,3.211,2.345,2.392,,2.422,condominium,no,no,yes,no,no,329000
katowice,Other,32.31,1.0,4.0,4.0,2022.0,50.2533362,19.0072532,1.1,21.0,0.199,0.184,0.779,0.325,0.186,0.249,0.093,condominium,yes,no,Other,no,no,370000
katowice,Other,38.0,2.0,,,1978.0,50.2261069,19.06156811,4.75,6.0,0.171,2.861,0.609,0.304,0.21,4.116,0.127,condominium,no,no,yes,no,no,289000
katowice,blockOfFlats,40.0,2.0,11.0,11.0,,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,no,no,yes,no,yes,350000
katowice,blockOfFlats,64.5,3.0,2.0,7.0,1970.0,50.2783,19.0685,4.06,8.0,0.163,1.515,0.268,0.213,0.352,0.717,0.129,condominium,yes,yes,yes,no,yes,379000
katowice,Other,34.0,2.0,6.0,8.0,2022.0,50.2733075,19.0539473,2.89,2.0,0.224,0.882,0.665,0.805,0.949,0.52,0.696,condominium,yes,no,yes,no,no,330000
katowice,tenement,35.09,2.0,2.0,3.0,,50.256186,19.0087577,0.85,18.0,0.115,0.498,0.539,0.49,0.155,0.112,0.229,condominium,no,no,no,no,no,265000
katowice,blockOfFlats,54.0,2.0,10.0,18.0,,50.279167,18.973333,3.96,13.0,0.109,0.801,0.189,0.321,0.15,1.19,0.158,condominium,no,yes,yes,no,no,356000
katowice,blockOfFlats,74.5,4.0,1.0,15.0,,50.2808724,18.9732663,4.07,16.0,0.162,0.72,0.071,0.147,0.053,1.193,0.032,cooperative,no,yes,yes,no,yes,389000
katowice,tenement,30.0,2.0,2.0,2.0,,50.2853519,19.0155582,2.91,9.0,0.409,0.056,0.246,0.446,0.269,0.364,0.219,condominium,yes,no,no,no,no,215000
katowice,tenement,48.0,2.0,,3.0,,50.261364,18.970492,3.5,15.0,0.27,0.686,0.439,0.201,0.122,2.252,0.201,condominium,no,no,no,no,yes,300000
katowice,tenement,78.0,4.0,4.0,4.0,1935.0,50.2531,19.0165,0.73,33.0,0.266,0.327,0.42,0.329,0.119,0.323,0.114,condominium,no,no,no,no,no,663000
katowice,tenement,41.0,2.0,,2.0,,50.27175,19.02186,1.39,15.0,0.218,0.07,0.487,0.158,0.363,0.827,0.114,condominium,no,no,no,no,no,309000
katowice,Other,60.9,3.0,2.0,6.0,2021.0,50.2431386,19.0162846,1.82,1.0,0.824,0.634,1.238,0.822,0.63,0.805,0.148,condominium,yes,no,yes,no,no,900000
katowice,Other,49.0,2.0,1.0,1.0,,50.2624546,19.0276356,0.67,25.0,0.344,0.272,0.635,0.167,0.197,0.335,0.588,condominium,no,no,no,no,no,485000
katowice,apartmentBuilding,70.0,3.0,3.0,8.0,2022.0,50.2527378,19.0418805,1.74,5.0,0.456,0.852,0.7,0.089,0.143,1.251,0.586,condominium,yes,yes,yes,no,no,700000
katowice,tenement,125.5,4.0,3.0,4.0,1935.0,50.2516,19.0143,0.94,22.0,0.277,0.219,0.611,0.179,0.275,0.286,0.122,condominium,yes,yes,no,no,no,725000
katowice,tenement,94.76,5.0,3.0,4.0,1900.0,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,condominium,no,yes,no,no,yes,710700
katowice,tenement,62.0,2.0,1.0,1.0,1940.0,50.2583,19.0284,0.63,72.0,0.123,0.219,0.561,0.338,0.047,0.135,0.345,condominium,no,no,no,no,no,425000
katowice,Other,86.0,5.0,2.0,4.0,,50.2444271,19.0247138,1.7,2.0,0.596,0.283,0.642,0.746,0.04,0.82,0.671,condominium,no,no,Other,no,no,460000
katowice,Other,52.0,2.0,2.0,2.0,2022.0,50.2268,18.9402,6.71,2.0,0.376,0.96,1.215,0.894,0.42,,0.764,condominium,no,yes,yes,no,no,559000
katowice,blockOfFlats,46.48,2.0,2.0,4.0,1975.0,50.27086495,19.01080753,1.43,9.0,0.609,0.416,0.59,0.269,0.262,0.932,0.367,cooperative,no,no,no,no,yes,320000
katowice,Other,46.81,2.0,3.0,5.0,2019.0,50.29432,19.00558,4.02,4.0,0.638,1.174,0.499,0.592,0.215,1.578,0.529,condominium,no,yes,no,no,no,479900
katowice,Other,104.9,4.0,,2.0,1970.0,50.1952,19.0407,7.29,0.0,3.837,,3.819,3.863,3.62,,3.633,condominium,yes,no,no,no,no,595000
katowice,blockOfFlats,72.72,4.0,10.0,10.0,1981.0,50.2667406,18.9780405,3.07,2.0,0.597,0.613,0.742,0.335,0.789,2.087,0.264,condominium,no,yes,yes,no,yes,429000
katowice,Other,69.0,3.0,3.0,3.0,,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,condominium,no,no,Other,no,no,440000
katowice,tenement,67.0,2.0,5.0,5.0,,50.260451,19.0157777,0.3,72.0,0.137,0.142,0.097,0.409,0.075,0.167,0.108,condominium,yes,no,yes,no,no,299000
katowice,Other,93.32,3.0,3.0,10.0,2008.0,50.27691775,19.02697713,2.02,4.0,0.674,0.319,0.362,0.527,0.548,0.883,0.391,condominium,yes,no,yes,no,no,470000
katowice,blockOfFlats,62.3,3.0,,3.0,,50.2302,18.963,5.17,7.0,0.316,0.602,0.402,0.409,0.371,3.831,0.188,condominium,no,no,no,no,no,350000
katowice,blockOfFlats,64.0,3.0,6.0,11.0,,50.2671,19.0977,5.62,5.0,0.199,2.896,0.576,0.259,0.429,1.437,0.505,condominium,no,yes,yes,no,no,389000
katowice,blockOfFlats,72.63,3.0,3.0,3.0,,50.2399086,18.9805823,3.52,1.0,0.702,0.525,0.753,0.447,0.545,2.181,0.854,condominium,no,yes,no,no,yes,449000
katowice,Other,48.51,2.0,2.0,4.0,1960.0,50.2671,19.0977,5.62,5.0,0.199,2.896,0.576,0.259,0.429,1.437,0.505,cooperative,no,no,no,no,no,215000
katowice,Other,48.51,2.0,2.0,4.0,1960.0,50.2671,19.0977,5.62,5.0,0.199,2.896,0.576,0.259,0.429,1.437,0.505,cooperative,no,no,no,no,no,215000
katowice,blockOfFlats,38.0,2.0,4.0,4.0,,50.2714075,19.0747748,4.14,5.0,0.169,2.11,0.688,0.146,0.466,0.917,0.033,condominium,no,no,Other,no,no,269000
katowice,blockOfFlats,60.35,3.0,7.0,18.0,1978.0,50.2840745,18.97201538,4.36,17.0,0.207,0.616,0.373,0.289,0.366,1.204,0.346,cooperative,no,yes,yes,no,yes,360000
katowice,Other,63.0,3.0,,4.0,1980.0,50.2118,19.0029,5.42,0.0,1.973,1.889,3.055,2.238,2.151,4.412,2.437,condominium,no,yes,no,no,no,440000
katowice,Other,31.89,1.0,,,,50.2224322,19.06137833,5.07,5.0,0.471,3.176,0.613,0.507,0.253,4.385,0.268,cooperative,no,no,yes,no,no,189500
katowice,blockOfFlats,42.46,2.0,10.0,11.0,,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,cooperative,no,yes,yes,no,yes,315000
katowice,tenement,34.18,2.0,2.0,3.0,1925.0,50.2766701,19.0696918,4.05,9.0,0.249,1.64,0.141,0.098,0.159,0.679,0.081,condominium,no,no,no,no,yes,250000
katowice,apartmentBuilding,53.04,3.0,10.0,10.0,2022.0,50.2742309,19.0037947,2.0,23.0,0.432,0.164,0.338,0.338,0.249,1.393,0.352,condominium,yes,yes,yes,no,no,599000
katowice,Other,64.0,3.0,,,,50.256906,19.023249,0.37,99.0,0.258,0.33,0.25,0.446,0.041,0.241,0.115,condominium,no,no,Other,no,no,659000
katowice,Other,36.0,2.0,,,,50.256906,19.023249,0.37,99.0,0.258,0.33,0.25,0.446,0.041,0.241,0.115,condominium,no,no,Other,no,no,540000
katowice,Other,60.0,3.0,,,,50.256906,19.023249,0.37,99.0,0.258,0.33,0.25,0.446,0.041,0.241,0.115,condominium,no,no,Other,no,no,618000
katowice,blockOfFlats,48.99,2.0,4.0,4.0,,50.279,18.9725,4.0,14.0,0.08,0.76,0.193,0.357,0.166,1.131,0.184,cooperative,no,yes,no,no,yes,309000
katowice,blockOfFlats,41.19,2.0,,10.0,2020.0,50.20096342,18.98735767,6.88,0.0,2.742,2.845,3.586,2.808,2.833,,2.895,condominium,no,no,yes,no,no,398000
katowice,blockOfFlats,60.92,3.0,5.0,5.0,,50.2302,18.963,5.17,7.0,0.316,0.602,0.402,0.409,0.371,3.831,0.188,condominium,yes,yes,no,yes,yes,371000
katowice,Other,58.0,2.0,,,,50.228043,18.9897542,4.08,5.0,0.055,0.171,1.111,0.345,0.36,2.991,0.619,condominium,no,no,no,no,yes,389000
katowice,blockOfFlats,50.0,2.0,2.0,3.0,,50.2512611,19.0043528,1.41,12.0,0.155,0.146,0.789,0.165,0.22,0.304,0.324,condominium,no,yes,no,no,yes,385000
katowice,tenement,100.0,3.0,2.0,3.0,,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,no,no,no,no,yes,550000
katowice,blockOfFlats,57.0,3.0,4.0,4.0,1985.0,50.2035105,18.98941463,6.57,0.0,2.522,2.557,3.445,2.596,2.639,,2.675,condominium,no,no,no,no,yes,295000
katowice,Other,47.0,2.0,,4.0,1950.0,50.22578,18.96993,5.14,13.0,0.08,0.528,0.803,0.2,0.111,3.869,0.133,condominium,no,no,Other,no,no,259000
katowice,blockOfFlats,62.5,3.0,9.0,9.0,,50.2473582,19.0363927,1.79,18.0,0.089,0.192,0.3,0.143,0.239,1.364,0.32,cooperative,no,yes,yes,no,yes,489000
katowice,apartmentBuilding,76.21,3.0,6.0,17.0,2021.0,50.2643561,19.01703432,0.59,37.0,0.103,0.188,0.534,0.254,0.217,0.167,0.303,condominium,no,yes,yes,no,no,990000
katowice,tenement,148.67,5.0,2.0,3.0,1902.0,50.25467,19.01536,0.6,38.0,0.283,0.507,0.263,0.353,0.049,0.445,0.161,condominium,no,yes,no,no,yes,990000
katowice,apartmentBuilding,97.79,4.0,7.0,10.0,,50.2734244159722,19.0066727793463,1.82,24.0,0.58,0.091,0.368,0.181,0.276,1.248,0.245,condominium,yes,yes,yes,yes,yes,890000
katowice,blockOfFlats,70.0,3.0,,3.0,,50.245,19.02521,1.64,2.0,0.549,0.211,0.578,0.684,0.099,0.793,0.604,cooperative,yes,yes,no,no,yes,480000
katowice,blockOfFlats,72.62,3.0,2.0,3.0,2010.0,50.19905849,18.97649027,7.37,0.0,2.839,3.15,3.412,2.814,2.844,,2.971,condominium,no,no,yes,no,no,518000
katowice,blockOfFlats,50.7,2.0,14.0,18.0,,50.2792,18.9733,3.96,13.0,0.105,0.797,0.184,0.318,0.146,1.187,0.154,condominium,no,yes,yes,no,no,357000
katowice,blockOfFlats,48.13,3.0,4.0,13.0,,50.2792,18.9733,3.96,13.0,0.105,0.797,0.184,0.318,0.146,1.187,0.154,condominium,no,yes,yes,no,no,315000
katowice,blockOfFlats,71.5,4.0,15.0,18.0,,50.2792,18.9733,3.96,13.0,0.105,0.797,0.184,0.318,0.146,1.187,0.154,cooperative,no,yes,yes,no,no,529000
katowice,apartmentBuilding,32.74,2.0,1.0,7.0,2021.0,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,no,yes,yes,no,no,365000
katowice,blockOfFlats,48.0,2.0,1.0,8.0,1980.0,50.2559,19.0259,0.59,86.0,0.295,0.148,0.26,0.23,0.012,0.416,0.114,cooperative,no,yes,yes,no,yes,330000
katowice,Other,49.0,3.0,10.0,11.0,,50.2318587,19.0253823,3.08,1.0,1.447,1.236,1.554,1.316,0.348,2.122,1.342,condominium,no,no,yes,no,no,379000
katowice,tenement,105.8,4.0,2.0,2.0,1912.0,50.244,19.0808,4.67,8.0,0.252,3.225,0.111,0.373,0.068,2.173,0.096,condominium,yes,yes,no,no,yes,569000
katowice,apartmentBuilding,52.97,2.0,,2.0,2021.0,50.2268,18.9402,6.71,2.0,0.376,0.96,1.215,0.894,0.42,,0.764,condominium,yes,yes,yes,yes,no,435000
katowice,Other,72.1,3.0,1.0,1.0,,50.20466,18.97157,6.97,0.0,2.242,2.439,2.706,2.164,2.204,,2.298,condominium,yes,yes,no,no,yes,595000
katowice,apartmentBuilding,71.98,3.0,3.0,4.0,,50.2004199,18.983088,7.05,0.0,2.73,2.938,3.477,2.772,2.788,,2.881,condominium,yes,yes,yes,no,no,899000
katowice,apartmentBuilding,76.0,3.0,2.0,2.0,,50.22368,18.94208,6.79,0.0,0.537,0.914,1.283,1.03,0.76,,0.892,condominium,yes,yes,yes,no,no,900000
katowice,apartmentBuilding,47.12,2.0,2.0,2.0,2017.0,50.1988974448912,18.9665584762274,7.71,0.0,2.941,2.947,3.24,2.823,2.872,,2.924,condominium,no,no,no,yes,no,419000
katowice,tenement,90.15,4.0,1.0,3.0,1894.0,50.2648919,19.0237815,0.69,24.0,0.382,0.168,0.289,0.298,0.141,0.375,0.219,condominium,no,yes,no,no,yes,729000
katowice,tenement,90.3,4.0,3.0,4.0,1910.0,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,yes,yes,no,no,yes,769000
katowice,tenement,103.0,3.0,2.0,4.0,,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,no,yes,no,no,yes,570000
katowice,blockOfFlats,70.0,3.0,,3.0,,50.245,19.02521,1.64,2.0,0.549,0.211,0.578,0.684,0.099,0.793,0.604,cooperative,yes,yes,no,no,yes,480000
katowice,apartmentBuilding,37.49,2.0,,8.0,2021.0,50.2524585,19.0410732,1.71,6.0,0.392,0.801,0.651,0.026,0.081,1.225,0.585,condominium,yes,no,yes,no,no,431135
katowice,apartmentBuilding,95.1,4.0,3.0,3.0,1990.0,50.2505734,19.0062876,1.36,12.0,0.312,0.139,0.839,0.242,0.318,0.443,0.229,cooperative,yes,yes,no,no,yes,720000
katowice,Other,53.83,3.0,7.0,11.0,2018.0,50.2004633,18.9843627,7.01,0.0,2.743,2.92,3.518,2.797,2.81,,2.895,condominium,no,yes,yes,no,no,387000
katowice,tenement,40.8,2.0,1.0,4.0,,50.27587985,19.06943269,3.99,11.0,0.282,1.728,0.094,0.15,0.075,0.626,0.148,condominium,no,yes,no,no,no,203592
katowice,tenement,70.35,4.0,2.0,4.0,,50.27587985,19.06943269,3.99,11.0,0.282,1.728,0.094,0.15,0.075,0.626,0.148,condominium,no,yes,no,no,no,351047
katowice,tenement,83.97,4.0,2.0,4.0,,50.27587985,19.06943269,3.99,11.0,0.282,1.728,0.094,0.15,0.075,0.626,0.148,condominium,no,yes,no,no,no,419010
katowice,tenement,141.93,6.0,1.0,4.0,,50.2572687,19.03529965,1.14,26.0,0.298,0.285,0.437,0.469,0.046,0.588,0.325,condominium,yes,yes,no,no,yes,950000
katowice,Other,130.0,6.0,,2.0,1937.0,50.23850005,18.98058327,3.62,3.0,0.568,0.389,0.609,0.294,0.414,2.294,0.72,condominium,yes,no,no,no,yes,898000
katowice,tenement,90.0,3.0,5.0,5.0,1950.0,50.25595595,19.02043247,0.38,85.0,0.165,0.459,0.237,0.504,0.034,0.363,0.109,condominium,no,no,no,no,yes,430000
katowice,blockOfFlats,62.1,3.0,14.0,18.0,,50.2792,18.9733,3.96,13.0,0.105,0.797,0.184,0.318,0.146,1.187,0.154,condominium,no,yes,yes,no,no,389000
katowice,tenement,86.0,4.0,,3.0,,50.26322913,19.02132511,0.45,48.0,0.153,0.147,0.495,0.104,0.187,0.17,0.256,condominium,yes,no,no,no,yes,730000
katowice,tenement,109.37,4.0,3.0,4.0,,50.267222,18.989167,2.34,6.0,0.238,0.754,0.571,0.113,0.351,1.612,0.091,condominium,no,yes,no,no,no,389000
katowice,Other,100.0,3.0,4.0,4.0,1896.0,50.26,19.02,0.08,95.0,0.083,0.127,0.213,0.334,0.029,0.101,0.043,condominium,no,no,no,no,yes,680000
lublin,blockOfFlats,60.0,4.0,10.0,11.0,1980.0,51.2317229126412,22.5369149566293,2.78,9.0,0.313,1.788,0.048,0.314,0.116,1.313,0.047,cooperative,no,yes,yes,no,yes,499000
lublin,blockOfFlats,32.0,1.0,7.0,10.0,1980.0,51.2394727824599,22.5443426926397,1.87,12.0,0.646,1.366,0.583,0.156,0.262,0.744,0.383,cooperative,yes,no,no,no,yes,335000
lublin,blockOfFlats,48.0,3.0,1.0,4.0,,51.2383,22.5145,3.85,25.0,0.292,0.418,0.229,0.026,0.409,0.73,0.215,condominium,yes,yes,no,no,yes,410000
lublin,blockOfFlats,37.0,2.0,2.0,4.0,1964.0,51.2531,22.5365,2.26,46.0,0.078,0.949,0.281,0.142,0.264,0.429,0.099,condominium,no,yes,no,no,yes,345000
lublin,blockOfFlats,69.0,4.0,1.0,8.0,1961.0,51.2434,22.5559,0.95,41.0,0.088,0.741,0.525,0.054,0.133,0.189,0.129,condominium,no,yes,yes,no,yes,509000
lublin,blockOfFlats,66.0,3.0,2.0,4.0,1972.0,51.2434,22.5559,0.95,41.0,0.088,0.741,0.525,0.054,0.133,0.189,0.129,cooperative,no,yes,no,no,yes,449000
lublin,blockOfFlats,49.0,2.0,1.0,4.0,2018.0,51.2654,22.5139,4.23,5.0,0.649,1.875,0.518,0.387,0.587,2.406,0.493,condominium,yes,yes,yes,no,yes,489000
lublin,blockOfFlats,69.0,4.0,5.0,5.0,1978.0,51.237,22.5335,2.66,10.0,0.285,1.274,0.596,0.239,0.067,0.748,0.189,cooperative,no,yes,yes,no,yes,498000
lublin,blockOfFlats,57.0,4.0,,4.0,1975.0,51.2537,22.5832,1.27,16.0,0.221,1.336,0.593,0.135,0.336,0.244,0.226,condominium,no,no,no,no,yes,399000
lublin,blockOfFlats,48.0,2.0,3.0,4.0,1984.0,51.2665311,22.552005,2.37,24.0,0.135,0.898,0.34,0.116,0.262,0.125,0.217,condominium,no,yes,no,no,yes,399000
lublin,blockOfFlats,43.0,2.0,3.0,3.0,2006.0,51.2654,22.5139,4.23,5.0,0.649,1.875,0.518,0.387,0.587,2.406,0.493,cooperative,yes,no,no,no,no,415000
lublin,blockOfFlats,36.0,2.0,2.0,2.0,1968.0,51.2531,22.5365,2.26,46.0,0.078,0.949,0.281,0.142,0.264,0.429,0.099,condominium,no,no,no,no,yes,345000
lublin,blockOfFlats,61.2,3.0,4.0,4.0,1980.0,51.2328,22.5167,3.92,22.0,0.326,0.996,0.342,0.074,0.422,1.012,0.333,cooperative,no,yes,no,no,yes,439000
lublin,blockOfFlats,61.9,3.0,7.0,10.0,1978.0,51.23703,22.52514,3.19,24.0,0.274,0.781,0.312,0.111,0.21,0.393,0.134,condominium,no,yes,yes,no,yes,510000
lublin,Other,34.0,2.0,4.0,4.0,1980.0,51.24403,22.52536,2.98,17.0,0.132,0.644,0.101,0.288,0.112,0.395,0.115,condominium,no,yes,no,no,yes,390000
lublin,blockOfFlats,80.0,3.0,,5.0,1970.0,51.24274,22.52989,2.69,17.0,0.442,0.914,0.246,0.058,0.239,0.457,0.233,condominium,no,yes,yes,no,yes,585000
lublin,blockOfFlats,48.75,2.0,2.0,2.0,1965.0,51.23445,22.58777,2.03,26.0,0.159,0.349,0.31,0.232,0.262,0.725,0.304,condominium,no,yes,no,no,yes,340000
lublin,blockOfFlats,40.0,2.0,2.0,4.0,1988.0,51.24821,22.60241,2.41,17.0,0.202,2.185,0.301,0.188,0.393,0.355,0.313,condominium,no,yes,no,no,no,370000
lublin,blockOfFlats,48.0,2.0,3.0,3.0,1993.0,51.21599725,22.54261494,3.93,2.0,0.643,2.395,0.558,0.218,0.813,1.91,0.628,condominium,no,yes,no,no,yes,399000
lublin,blockOfFlats,81.12,4.0,3.0,3.0,1990.0,51.23721,22.54589,1.92,15.0,0.516,1.542,0.518,0.012,0.187,0.756,0.196,condominium,no,yes,no,no,yes,560000
lublin,blockOfFlats,31.59,2.0,,10.0,1977.0,51.25987,22.58093,1.64,11.0,0.446,1.077,0.752,0.238,0.487,0.56,0.284,condominium,no,no,yes,no,yes,325000
lublin,tenement,37.87,2.0,1.0,2.0,1910.0,51.22824,22.57224,2.18,6.0,0.564,0.087,0.47,0.135,0.491,0.516,0.286,condominium,no,no,no,no,no,310000
lublin,Other,45.0,2.0,,4.0,,51.25043,22.56067,0.58,82.0,0.08,0.215,0.325,0.097,0.22,0.116,0.112,condominium,no,no,Other,no,no,340000
lublin,tenement,37.01,2.0,1.0,2.0,1910.0,51.22878,22.57138,2.12,9.0,0.584,0.075,0.395,0.069,0.413,0.454,0.362,condominium,no,yes,no,no,yes,300000
lublin,tenement,36.58,2.0,1.0,2.0,1910.0,51.22872,22.57158,2.13,9.0,0.585,0.075,0.405,0.082,0.425,0.461,0.351,condominium,no,no,no,no,yes,345000
lublin,blockOfFlats,32.4,1.0,4.0,4.0,2008.0,51.2296437,22.5198493,3.89,22.0,0.397,1.363,0.095,0.232,0.055,1.251,0.062,cooperative,no,no,no,no,yes,310000
lublin,Other,66.0,3.0,2.0,4.0,,51.2427,22.5299,2.69,17.0,0.444,0.915,0.248,0.058,0.242,0.455,0.235,condominium,no,no,Other,no,no,659000
lublin,blockOfFlats,48.0,3.0,4.0,4.0,1987.0,51.2351875,22.52368168,3.37,16.0,0.438,0.872,0.388,0.291,0.24,0.596,0.308,cooperative,no,yes,no,no,yes,379000
lublin,blockOfFlats,46.1,3.0,3.0,4.0,1968.0,51.2537,22.5832,1.27,16.0,0.221,1.336,0.593,0.135,0.336,0.244,0.226,condominium,no,yes,no,no,yes,420000
lublin,blockOfFlats,65.0,3.0,,2.0,1994.0,51.2328,22.5167,3.92,22.0,0.326,0.996,0.342,0.074,0.422,1.012,0.333,cooperative,yes,yes,no,no,yes,479000
lublin,blockOfFlats,46.86,2.0,6.0,10.0,,51.2531,22.5365,2.26,46.0,0.078,0.949,0.281,0.142,0.264,0.429,0.099,condominium,yes,yes,yes,no,yes,385000
lublin,blockOfFlats,49.0,2.0,2.0,2.0,1993.0,51.237,22.5335,2.66,10.0,0.285,1.274,0.596,0.239,0.067,0.748,0.189,cooperative,no,yes,no,no,yes,414000
lublin,blockOfFlats,49.0,2.0,2.0,4.0,1994.0,51.237,22.5335,2.66,10.0,0.285,1.274,0.596,0.239,0.067,0.748,0.189,cooperative,yes,yes,no,no,yes,407000
lublin,blockOfFlats,46.86,2.0,6.0,10.0,,51.2531,22.5365,2.26,46.0,0.078,0.949,0.281,0.142,0.264,0.429,0.099,condominium,yes,yes,yes,no,yes,385000
lublin,blockOfFlats,69.0,3.0,,3.0,2014.0,51.2222,22.4816,6.63,11.0,0.334,3.279,0.33,0.281,0.598,2.175,0.376,condominium,yes,yes,yes,no,yes,625000
lublin,blockOfFlats,69.0,3.0,,3.0,2014.0,51.2222,22.4816,6.63,11.0,0.334,3.279,0.33,0.281,0.598,2.175,0.376,condominium,yes,yes,yes,no,yes,625000
lublin,blockOfFlats,62.0,3.0,10.0,10.0,1975.0,51.2584373,22.5865465,1.77,14.0,0.201,1.46,0.337,0.179,0.588,0.595,0.044,condominium,no,yes,yes,no,yes,379000
lublin,blockOfFlats,48.6,3.0,1.0,5.0,2023.0,51.2232028,22.4928135,5.88,15.0,0.147,2.656,0.487,0.109,0.137,1.836,0.468,condominium,yes,yes,yes,no,no,459000
lublin,apartmentBuilding,59.92,3.0,2.0,3.0,2005.0,51.2612633,22.5459468,2.14,27.0,0.183,0.185,0.128,0.154,0.127,0.598,0.146,condominium,no,yes,yes,no,no,599000
lublin,blockOfFlats,48.0,2.0,3.0,4.0,1990.0,51.23376245,22.51035691,4.28,20.0,0.171,0.997,0.119,0.1,0.117,1.199,0.115,condominium,no,yes,no,no,yes,409000
